customer_tweet_id,customer_text,response_text
344116,@AmazonHelp This time was FedEx but usually it's ups which doesn't make sense since there's a ups hub here and 3 Amazon plants within an hour =(,@197847 We'd like to ensure your feedback is addressed with the carrier. Please reach out to us here: https://t.co/YPkBqa2yFY ^MB
344117,Then @115821 is like here's another month of #prime - I don't want prime if you won't deliver my damn packages.,@197847 I'm sorry for the frustration! Are you seeing this happen with a certain carrier? You can check here: https://t.co/Y5jpI9gRhE ^DW
344349,@AmazonHelp i need help,@197894 You've come to the right place! How can we help? No account/order details please. ^MB
344357,@AmazonHelp I'm so sickened.  SICKENED at the idea of multiple failures by you guys.  This is just....unacceptable.,@197899 I'm sorry for the frustration! I'd like to escalate this for you. Please send us more info here: https://t.co/4rHGURBK8p ^DW
344361,I think the @115821 algorithm is acting up tonight... I just want a keyboard. https://t.co/jvvppzSEys,@197900 Thank you for letting us know about this listing! I've notified our developers so they can take a look and fix. ^AM
344363,@AmazonHelp It's very painful that Amazon like organisation does not have customer redressal. I complained few months back double debit still unattended,@197901 Apologies for the ordeal Srinivas. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN
344364,@AmazonHelp pl. Inform mail.id to initiate notice to Amazon for debiting twice in my card account towards prime membership on 29.08 &amp; 29.09,"@197901 That's odd, Srinivas. Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. ^HD"
344368,"Hey @115830, since you updated your app, the picture keeps freezing on films.

And I know I'm not the only one complaining about this.",@197902 Thanks for reaching out. Let's try uninstalling/reinstalling the app. Does the issue continue? ^GG
344370,"@AmazonHelp Carrier AMZL US
Tracking #TBA476322998000",@197844 Thanks for confirming. We'd like to escalate this further. Please send us the order details here: https://t.co/P3Ks1LtdGA ^BH
344110,"@AmazonHelp It went from “on it’s way, del’v by 8pm” (checked @ 6pm) to this. Did the carrier decide to go home early? Again, why am I paying for Prime? https://t.co/p2MTOdBV50",@197844 I'm sorry for the delay! Who was the carrier for the order? You can check this here: https://t.co/Y5jpI9gRhE ^BH
344376,@AmazonHelp Mens Disney Mickey Mouse T Shirt Large Black https://t.co/d8h8KwDgOH,@197903 Thanks for the link. Has the delivery date changed for your order? Check here to confirm: https://t.co/Y5jpI9gRhE ^BH
344378,"@AmazonHelp Schedule for Wednesday, NINE days after the order was placed and FOUR days after the party we needed it for","@197903 We'd like to look into all available options with you. When you have time, please reach us here: https://t.co/hApLpMlfHN ^DW"
344375,".@115821 thanks for nothing with your “prime” shipping. Order placed Monday, shipped today. Needed those shirts for my son’s bday #awful",@197903 I'm so sorry for the inconvenience caused! Do you know if they needed extra processing time? Could you link us to the shirts? ^DW
344607,@AmazonHelp Guys the product was no where close to Chennai when I called you guys. So I don’t think pin code had anything to do with it. #getreal,"@197973 I'm sorry, could you please elaborate on your concern? We'd like to look into it. ^HD"
344609,Did you know? Amazon India fools people by making them pay Prime Membership fees but rarely delivers products within 4 days? #amazonsucks,@197973 Sorry about the trouble. Certain pincodes are not serviceable with prime guaranteed delivery yet. For more [1/2] ^HA
344611,Dear @117093 Less than stellar produce delivered just now. Disappointed. Low quality. Rotten mandarins. Old snow peas and scallions. https://t.co/LDHKTSQED2,@197974 I'm sorry your order arrived in this condition! We'd like to look into options with you by phone: https://t.co/hApLpMlfHN ^KJ
344613,"@AmazonHelp JR this just takes me to the home page, where it mentions free delivery 😊","@197975 Let's try this: On the top-left corner hover over ""Your Account"" &gt; click ""Help"" and then ""Contact Us"" on the left-hand pane. ^GG"
344616,@AmazonHelp Sent an email,@197975 E-mail responses are expected within 12 hours. I recommend the phone option for a quicker resolution. ^GG
344618,@AmazonHelp I don't know how to do the phone option,@197975 The phone option will be directly above the e-mail contact one. Just enter in your phone number and we'll call you right back. ^AM
344614,@117795 and 8 items stuck in cart waiting for another $5.99 delivery and tip? #verygrumpycustomer,@197975 I'm sorry for the frustration! We'd like to take a closer look at this and assist you directly here: https://t.co/bEdHnyujXK ^JR
344621,"This the second package I’ve had issues with, Amazon gotta do better","@197976 We'd like to help. Without posting any sensitive personal/account info, can you tell me about the issue you're having? ^GG"
344623,@115850 Got delivered a crappy iPhone by ur shitty vendor GreenMobiles. Wish I could dildo fuck u guys. @115821 sucks. Will nvr order agn,@197977 Sorry for the hassle. Please contact us here: https://t.co/vlvfJr4nN9 and we'll help you with this. ^SQ
344625,When you mysteriously get signed up for amazon prime and your bank account gets charged $105....😠,"@197978 I'm sorry for the unexpected charge! For details on requesting a refund, please click here: https://t.co/SOFYMQjTO3 ^JR"
344860,"@AmazonHelp yes, it was an email reward for downloading the amazon app. not for a specific item but it just has to be sold by https://t.co/3WRD8GTzAN",@198050 (2/2) The seller will be listed underneath the price of the item.  ^AG
344865,"@AmazonHelp also, i copied and pasted the code directly from the email, so i'm not sure what's wrong",@198050 I certainly understand what you mean! We'd like to take a closer look. Please reach out to us here: https://t.co/hApLpMlfHN ^HC
344861,@AmazonHelp i'm trying to use the $5 coupon y'all sent and it's not working on anything i choose even stuff sold by amazon,@198050 I'm sorry the coupon you received isn't working! Did your receive this in an email? Does it say it was for a specific item? ^HC
344869,@AmazonHelp Representatives lied to us about our package delivery that the package ended up being lost and never delivered,@198051 Who was the carrier for the order? Were any options gone over? ^DO
344870,@AmazonHelp Taking 4 days and the absolute worst customer service imaginable,"@198051 If you'd like to leave feedback regarding your experience, feel free to fill out the survey offered after your conversation. ^GM"
344871,@16828 is it possible to be able to contact 1 of your assistance to help resolve a very unprofessional experience with your call center,@198051 I'm sorry for the poor experience. Without posting any personal information can you tell us more about what has happened? ^EP
344875,@AmazonHelp Looks like the order was fulfilled by Amazon.,@198052 Any available refund/replacement options can be found here: https://t.co/Y5jpI9gRhE. If you need any help let us know! ^EP
344876,"Come on, @115821 @AmazonHelp. Whyyyy? https://t.co/Pa310cWt7w",@198052 Oh no! I'm so sorry to see your litter arrived this way! We'd like to help. Was it shipped by Amazon or a third-party seller? ^HC
344880,@AmazonHelp got my refund. Thank you for all your help,@196048 Happy to help! ^MB
344882,@AmazonHelp Enough is enough.. going ahead I will always hate #Amazon,@185739 Apologies for the bad experience. We'd like to help. Kindly let us know more about the query. ^AK
344885,@AmazonHelp No point talking to u guys.,@185739 We've sent a correspondence to your registered email ID here: https://t.co/NTkrxpsbHJ. Kindly check and revert. ^PS
344883,@AmazonHelp #amazon #amazoindia are cheaters and don't buy products there. They have MF delivery boys,@185739 That's quite a remark. May I know what went wrong so we can assist accordingly? ^SQ
345100,"@AmazonHelp I requested a cancellation on an order, I got an email that said it could not be cancelled from Amazon, then shop cancelled it for me.",@192516 That's great the seller was able to cancel for you. Let us know if there's anything else you need assistance with. ^AM
345103,@AmazonHelp Still need other orders cancelled.,@192516 Did you receive a 'not able to be canceled' notice about the other orders as well? ^HC
345106,@AmazonHelp sent you a DM,@192516 We have your DM and we are replying shortly. ^EP
345101,".@AmazonHelp After your help person told me my order could not be canceled after it was ordered, the shop I bought it from cancelled it.","@192516 Thank you for contacting us on Twitter. Without providing any account info, will you tell us more about what happened? ^KB"
345110,@AmazonHelp USPS,"@198104 Please contact us via e-mail so we can submit feedback to the carrier: https://t.co/hApLpMlfHN, and keep us posted. ^KB"
345111,@AmazonHelp At 4pm it said there was a delay but it would show up by 8. At 8 it updated to say it would be here sometime in the next 4 days.,@198104 I can certainly understand why you'd be upset! Will you confirm the carrier listed for your order? ^HC
345114,"It'd be nice if packages from amazon actually arrived on their ""guaranteed"" delivery day so I wouldn't waste my Saturday waiting for  them",@198104 I'm sorry your order hasn't arrived! What's the most current tracking shown here: https://t.co/Y5jpI9gRhE?  ^AG
345116,"@AmazonHelp Hola, fue por Amazon","@198105 Comprendo. Por favor, reporta lo ocurrido con nuestro Servicio al Cliente: https://t.co/beR78zMMYB ^CR"
345118,"@116875 qué mal que no puedan esperar ni 5 min para salir a recoger un paquete, terminaron aventándolo a mi patio, qué tal que ni era mi casa o era un producto frágil","@198105 Lamento lo ocurrido, Sandra. ¿El pedido fue enviado por Amazon o por un vendedor desde nuestro sitio? ^CR"
345120,"@AmazonHelp Local post office keeps delaying deliveries according to customer service, it's been happening frequently with them.  I miss the UPS days.","@198106 Are you still waiting on the delivery of an order? If so, what was the most recent scan here: https://t.co/Y5jpI9gRhE? ^BH"
345121,"@115821, can we go back to delivering thru UPS?  The local post office keeps screwing up deliveries.","@198106 Sorry for the frustration. Are you having trouble with a recent order? Tell us what happened, no account info please. ^KB"
345124,@AmazonHelp アプリ消してウェブでやったらできました,@198107 問題が解決したことをお知らせいただきありがとうございます。その他、当サイトのご利用に際し、お困りな事やご不明な点がございましたら、お気軽にお声がけくださいませ。　SM
